,Electricity from wind (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Other renewables including bioenergy (TWh),country_id,year_id
4995,0.0,9.976,0.0,0.008,146,27
4996,0.0,10.821,0.0,0.008,146,28
4997,0.0,10.213,0.0,0.008,146,29
4998,0.0,9.732,0.0,0.009,146,30
4999,0.0,10.831,0.0,0.009,146,31
5000,0.0,10.867,0.0,0.007,146,32
5001,0.0,10.138,0.0,0.007,146,33
5002,0.0,9.925,0.0,0.007,146,34
5003,0.0,10.329,0.0,0.007,146,35
5004,0.0,11.3698,0.0,0.007,146,36
5005,0.0,11.6278,4.8e-05,0.007,146,37
5006,0.0,11.7401,0.000405,0.007,146,38
5007,0.0,12.1539,0.000587,0.007,146,39
5008,0.0,14.0842,0.000834,0.007,146,40
5009,0.0,14.4952,0.001256,0.008,146,41
5010,0.0,15.683,0.001637,0.65,146,42
5011,0.0,15.161,0.004487,0.084,146,43
5012,0.0,16.231,0.007803,0.085,146,44
5013,0.0,16.159,0.010288,0.079,146,45
5014,0.0,16.8348,0.013519,0.067,146,46
5015,0.0,17.13,0.016594,0.07,146,47
5016,0.0,16.9384,0.020063,0.073,146,48
5017,0.0,19.4839,0.023546,0.078,146,49
5018,0.0,20.6817,0.028389,0.082,146,50
5019,0.0,21.0916,0.032699,0.045,146,51
5020,0.0089,22.1116,0.038616,0.048,146,52
5021,0.0089,24.865995,0.045344,0.048976,146,53
5022,0.0089,28.182573,0.069895,0.050622,146,54
5023,0.0089,30.11991,0.069895,0.05259,146,55
5024,0.008924383,32.67672,0.071159944,0.05273408,146,56
5025,0.0089,33.36135,0.07113727,0.05259,146,57
5026,0.0,3.935,0.0,0.0,146,1
5027,0.0,4.093,0.0,0.0,146,2
5028,0.0,3.846,0.0,0.0,146,3
5029,0.0,4.012,0.0,0.0,146,4
5030,0.0,4.36,0.0,0.0,146,5
5031,0.0,4.865,0.0,0.0,146,6
5032,0.0,5.19,0.0,0.0,146,7
5033,0.0,5.31,0.0,0.0,146,8
5034,0.0,5.756,0.0,0.0,146,9
5035,0.0,5.651,0.0,0.0,146,10
5036,0.0,6.207,0.0,0.0,146,11
5037,0.0,5.975,0.0,0.0,146,12
5038,0.0,6.132,0.0,0.0,146,13
5039,0.0,6.161,0.0,0.0,146,14
5040,0.0,6.299,0.0,0.0,146,15
5041,0.0,3.7548983,0.0,0.0,147,7
5042,0.0,4.5691648,0.0,0.0,147,8
5043,0.0,3.7504175,0.0,0.0,147,9
5044,0.0,4.8159366,0.0,0.0,147,10
5045,0.0,5.4404545,0.0,0.0,147,11
5046,0.0,6.3250394,0.0,0.0,147,12
5047,0.0,7.0982018,0.0,0.0,147,13
5048,0.0,9.812257,0.0,0.0,147,14
5049,0.0,9.615829,0.0,0.0,147,15
5050,0.0,9.682702,0.0,0.0,147,16
5051,0.0,10.214353,0.0,0.0,147,17
5052,0.0,10.605872,0.0,0.0,147,18
5053,0.0,10.22087,0.0,0.0,147,19
5054,0.0,10.373285,0.0,0.0,147,20
5055,0.0,10.438,0.0,0.0,147,21
5056,0.0,11.079,0.0,0.0,147,22
5057,0.0,13.915,0.0,0.0,147,23
5058,0.0,14.299,0.0,0.0,147,24
5059,0.0,12.624,0.0,0.0,147,25
5060,0.001,15.273264,0.0,0.0,147,26
5061,0.001,11.009184,0.0,0.0,147,27
5062,0.001,17.827066,0.0,0.0,147,28
5063,0.001,20.046732,0.0,0.0,147,29
5064,0.001,16.54976,0.0,0.0,147,30
5065,0.001,18.652706,0.0,0.0,147,31
5066,0.001,18.698376,0.0,0.0,147,32
5067,0.003,15.927055,0.0,0.0,147,33
5068,0.003,17.21056,0.0,0.0,147,34
5069,0.038,11.80105,0.0,0.0,147,35
5070,0.0395,10.722177,0.0,0.003,147,36
5071,0.0467,11.617796,0.0,0.005,147,37
5072,0.0443,16.823881,0.0,0.005,147,38
5073,0.0426,18.484583,0.0,0.006,147,39
5074,0.0614,23.082361,0.0,0.006,147,40
5075,0.086,23.918102,0.0,0.005,147,41
5076,0.1394,28.254223,0.0001,0.006,147,42
5077,0.155,26.705812,0.0001,0.01,147,43
5078,0.2101,13.690433,0.003509,0.016,147,44
5079,0.2405,12.116322,0.034263,0.0507,147,45
5080,0.1823,17.390324,0.0977515,0.0802,147,46
5081,0.2243,18.255754,0.226665,0.217844,147,47
5082,0.2953,21.407372,0.4309066,0.219444,147,48
5083,0.235789,23.509758,0.691371,0.183244,147,49
5084,0.219578,19.94348,1.3069485,0.268444,147,50
5085,0.280589,16.767385,1.838847,0.211444,147,51
5086,0.563,20.145979,2.780138,0.324144,147,52
5087,0.792871,20.614758,3.545037,0.329384,147,53
5088,1.467211,12.780051,5.411068,0.343984,147,54
5089,1.617493,40.56568,10.15524,0.36043,147,55
5090,2.6210256,28.09854,12.667598,0.37408626,147,56
5091,2.8963327,19.50412,15.211198,0.41840345,147,57
5092,0.0,2.345857,0.0,0.0,147,1
5093,0.0,2.5461166,0.0,0.0,147,2
5094,0.0,2.8287957,0.0,0.0,147,3
5095,0.0,3.0811522,0.0,0.0,147,4
5096,0.0,3.3959281,0.0,0.0,147,5
5097,0.0,3.57964,0.0,0.0,147,6
5098,0.0,0.39,0.0,0.0,148,36
5099,0.0,0.36,0.0,0.0,148,37
5100,0.0,0.35,0.0,0.0,148,38
5101,0.0,0.36,0.0,0.0,148,39
5102,0.0,0.35,0.0,0.0,148,40
5103,0.0,0.36,0.0,0.0,148,41
5104,0.0,0.37,0.0,0.0,148,42
5105,0.0,0.35,0.0,0.0,148,43
5106,0.0,0.38,0.0,0.0,148,44
5107,0.0,0.35,0.0,0.0,148,45
5108,0.0,0.4,0.0,0.0,148,46
5109,0.0,0.35,0.0,0.0,148,47
5110,0.0,0.27,0.0,0.0,148,48
5111,0.0,0.31,0.0,0.0,148,49
5112,0.0,0.32,0.0,0.01,148,50
5113,0.0,0.26,0.0,0.01,148,51
5114,0.0,0.23,0.0,0.01,148,52
5115,0.01,0.28,0.0,0.01,148,53
5116,0.02,0.27,0.0,0.01,148,54
5117,0.04,0.3,0.0,0.01,148,55
5118,0.05,0.28,0.0,0.01,148,56
5119,0.08,0.32,0.01,0.02,148,57
5120,0.0,0.0,0.0,0.0,149,36
5121,0.0,0.0,0.0,0.0,149,37
5122,0.0,0.0,0.0,0.0,149,38
5123,0.0,0.0,0.0,0.0,149,39
5124,0.0,0.0,0.0,0.0,149,40
5125,0.0,0.0,0.0,0.0,149,41
5126,0.0,0.0,0.0,0.0,149,42
5127,0.0,0.0,0.0,0.0,149,43
5128,0.0,0.0,0.01,0.0,149,44
5129,0.0,0.0,0.01,0.0,149,45
5130,0.0,0.04,0.01,0.0,149,46
5131,0.0,0.05,0.01,0.0,149,47
5132,0.0,0.05,0.01,0.0,149,48
5133,0.05,0.06,0.01,0.0,149,49
5134,0.13,0.07,0.01,0.0,149,50
5135,0.15,0.06,0.01,0.0,149,51
5136,0.15,0.09,0.01,0.0,149,52
5137,0.14,0.08,0.03,0.0,149,53
5138,0.3,0.08,0.06,0.0,149,54
5139,0.48,0.09,0.08,0.0,149,55
5140,0.48,0.08,0.12,0.0,149,56
5141,0.48,0.08,0.14,0.0,149,57
5142,0.0,1.87,0.0,0.0,150,41
5143,0.0,1.75,0.0,0.0,150,42
5144,0.0,1.28,0.0,0.0,150,43
5145,0.0,1.54,0.0,0.0,150,44
5146,0.0,2.07,0.0,0.0,150,45
5147,0.0,2.75,0.0,0.0,150,46
5148,0.0,1.2,0.0,0.0,150,47
5149,0.0,1.48,0.0,0.0,150,48
5150,0.0,2.5,0.0,0.0,150,49
5151,0.0,1.75,0.0,0.0,150,50
5152,0.0,1.49,0.0,0.0,150,51
5153,0.0,1.84,0.0,0.0,150,52
5154,0.1,1.02,0.0,0.0,150,53
5155,0.14,2.11,0.0,0.0,150,54
5156,0.3,1.63,0.0,0.0,150,55
5157,0.32,1.45,0.0,0.0,150,56
5158,0.33,1.98,0.0,0.0,150,57
5159,0.0,0.0,0.0,0.0,151,36
5160,0.0,0.0,0.0,0.0,151,37
5161,0.0,0.0,0.0,0.0,151,38
5162,0.0,0.0,0.0,0.0,151,39
5163,0.0,0.0,0.0,0.0,151,40
5164,0.0,0.0,0.0,0.0,151,41
5165,0.0,0.0,0.0,0.0,151,42
5166,0.0,0.0,0.0,0.0,151,43
5167,0.0,0.0,0.0,0.0,151,44
5168,0.0,0.0,0.0,0.0,151,45
5169,0.0,0.0,0.0,0.0,151,46
5170,0.0,0.0,0.0,0.0,151,47
5171,0.0,0.0,0.0,0.0,151,48
5172,0.0,0.0,0.0,0.0,151,49
5173,0.0,0.0,0.0,0.0,151,50
5174,0.0,0.0,0.0,0.0,151,51
5175,0.0,0.0,0.0,0.0,151,52
5176,0.0,0.0,0.0,0.0,151,53
5177,0.0,0.0,0.0,0.0,151,54
5178,0.0,0.0,0.0,0.0,151,55
5179,0.0,0.0,0.0,0.0,151,56
5180,0.0,0.0,0.0,0.0,151,57
5181,0.0,1.213,0.0,0.0,152,1
5182,0.0,1.054,0.0,0.0,152,2
5183,0.0,0.932,0.0,0.0,152,3
5184,0.0,1.058,0.0,0.0,152,4
5185,0.0,1.368,0.0,0.0,152,5
5186,0.0,1.346,0.0,0.0,152,6
5187,0.0,1.52,0.0,0.0,152,7
5188,0.0,1.596,0.0,0.0,152,8
5189,0.0,1.192,0.0,0.0,152,9
5190,0.0,1.337,0.0,0.0,152,10
5191,0.0,1.016,0.0,0.0,152,11
5192,0.0,0.998,0.0,0.0,152,12
5193,0.0,1.365,0.0,0.0,152,13
5194,0.0,1.416,0.0,0.0,152,14
5195,0.0,1.582,0.0,0.0,152,15
5196,0.0,1.515,0.0,0.0,152,16
5197,0.0,1.024,0.0,0.0,152,17
5198,0.0,0.572,0.0,0.0,152,18
5199,0.0,0.481,0.0,0.0,152,19
5200,0.0,0.366,0.0,0.0,152,20
5201,0.0,0.486,0.0,0.0,152,21
5202,0.0,0.643,0.0,0.0,152,22
5203,0.0,0.825,0.0,0.0,152,23
5204,0.0,0.936,0.0,0.0,152,24
5205,0.0,1.157,0.0,0.0,152,25
5206,0.0,1.22,0.0,0.0,152,26
5207,0.0,1.226,0.0,0.0,152,27
5208,0.0,0.964,0.0,0.0,152,28
5209,0.0,0.443,0.0,0.0,152,29
5210,0.0,0.84,0.0,0.0,152,30
5211,0.0,0.611,0.0,0.0,152,31
5212,0.0,1.957,0.0,0.0,152,32
5213,0.0,2.083,0.0,0.0,152,33
5214,0.0,1.777,0.0,0.0,152,34
5215,0.0,0.825,0.0,0.0,152,35
5216,0.06,0.71,0.0,0.0,152,36
5217,0.21,0.86,0.0,0.0,152,37
5218,0.19,0.84,0.0,0.0,152,38
5219,0.2,1.44,0.0,0.0,152,39
5220,0.2,1.59,0.0,0.0,152,40
5221,0.21,0.97,0.0,0.0,152,41
5222,0.18,0.99,0.0,0.0,152,42
5223,0.28,0.91,0.0,0.0,152,43
5224,0.3,0.92,0.0,0.0,152,44
5225,0.39,2.54,0.0,0.0,152,45
5226,0.66,3.43,0.0,0.01,152,46
5227,0.69,1.99,0.0,0.01,152,47
5228,0.73,1.62,0.06,0.01,152,48
5229,1.36,2.76,0.06,0.01,152,49
5230,1.92,1.62,0.06,0.01,152,50
5231,2.52,1.87,0.03,0.03,152,51
5232,3.02,1.24,0.43,0.05,152,52
5233,3.04,1.17,0.44,0.04,152,53
5234,3.86,1.68,0.95,0.03,152,54
5235,4.72,1.26,1.58,0.04,152,55
5236,4.59,0.87,1.52,0.04,152,56
5237,5.11,1.21,1.82,0.04,152,57
5238,0.0,9.56,0.0,0.03,153,36
5239,0.0,11.72,0.0,0.03,153,37
5240,0.0,12.55,0.0,0.04,153,38
5241,0.0,10.76,0.0,0.04,153,39
5242,0.0,11.55,0.0,0.04,153,40
5243,0.0,13.13,0.0,0.03,153,41
5244,0.0,14.57,0.0,0.03,153,42
5245,0.0,15.9,0.0,0.03,153,43
5246,0.0,14.96,0.0,0.03,153,44
5247,0.0,16.78,0.0,0.03,153,45
5248,0.0,16.48,0.0,0.03,153,46
5249,0.0,16.64,0.0,0.04,153,47
5250,0.0,14.99,0.0,0.04,153,48
5251,0.0,14.4,0.0,0.17,153,49
5252,0.0,16.01,0.0,0.7,153,50
5253,0.0,17.03,0.0,1.03,153,51
5254,0.0,15.45,0.0,0.31,153,52
5255,0.0,13.92,0.0,0.29,153,53
5256,0.0,13.78,0.0,0.11,153,54
5257,0.0,14.93,0.0,0.14,153,55
5258,0.0,15.7,0.03,0.13,153,56
5259,0.0,16.0,0.07,0.14,153,57
5260,0.0,1.87,0.0,0.14,154,36
5261,0.0,1.8,0.0,0.15,154,37
5262,0.0,2.21,0.0,0.14,154,38
5263,0.0,2.23,0.0,0.17,154,39
5264,0.0,2.38,0.0,0.16,154,40
5265,0.0,2.97,0.0,0.14,154,41
5266,0.0,3.29,0.0,0.15,154,42
5267,0.0,3.58,0.0,0.17,154,43
5268,0.0,4.03,0.0,0.16,154,44
5269,0.0,5.2,0.0,0.1,154,45
5270,0.0,5.05,0.0,0.14,154,46
5271,0.0,7.44,0.0,0.14,154,47
5272,0.0,7.69,0.0,0.19,154,48
5273,0.0,8.73,0.01,0.2,154,49
5274,0.0,8.74,0.01,0.21,154,50
5275,0.0,9.31,0.03,0.23,154,51
5276,0.0,9.65,0.05,0.28,154,52
5277,0.0,10.93,0.06,0.26,154,53
5278,0.0,12.27,0.07,0.25,154,54
5279,0.0,10.52,0.09,0.32,154,55
5280,0.0,11.0,0.08,0.26,154,56
5281,0.0,9.0,0.1,0.27,154,57
5282,0.0,1.37,0.0,0.0,155,36
5283,0.0,1.36,0.0,0.0,155,37
5284,0.0,1.45,0.0,0.0,155,38
5285,0.0,1.5,0.0,0.0,155,39
5286,0.0,1.59,0.0,0.0,155,40
5287,0.0,1.64,0.0,0.0,155,41
5288,0.0,1.59,0.0,0.0,155,42
5289,0.0,1.56,0.0,0.0,155,43
5290,0.0,1.48,0.0,0.0,155,44
5291,0.0,1.39,0.0,0.0,155,45
5292,0.0,1.24,0.01,0.0,155,46
5293,0.0,1.39,0.01,0.0,155,47
5294,0.0,1.59,0.01,0.0,155,48
5295,0.0,1.26,0.02,0.0,155,49
5296,0.0,1.47,0.03,0.0,155,50
5297,0.0,1.49,0.04,0.0,155,51
5298,0.0,1.35,0.06,0.0,155,52
5299,0.0,1.58,0.1,0.0,155,53
5300,0.02,1.13,0.24,0.0,155,54
5301,0.02,0.95,0.35,0.0,155,55
5302,0.02,1.5,0.37,0.0,155,56
5303,0.02,1.1,0.38,0.0,155,57
5304,0.0,0.0,0.0,0.0,156,36
5305,0.0,0.0,0.0,0.0,156,37
5306,0.0,0.0,0.0,0.0,156,38
5307,0.0,0.0,0.0,0.0,156,39
5308,0.0,0.0,0.0,0.0,156,40
5309,0.0,0.0,0.0,0.0,156,41
5310,0.0,0.0,0.0,0.0,156,42
5311,0.0,0.0,0.0,0.0,156,43
5312,0.0,0.0,0.0,0.0,156,44
5313,0.0,0.0,0.0,0.0,156,45
5314,0.0,0.0,0.0,0.0,156,46
5315,0.0,0.0,0.0,0.0,156,47
5316,0.0,0.0,0.0,0.0,156,48
5317,0.0,0.0,0.0,0.0,156,49
5318,0.0,0.0,0.0,0.0,156,50
5319,0.0,0.0,0.0,0.0,156,51
5320,0.0,0.0,0.0,0.0,156,52
5321,0.0,0.0,0.0,0.0,156,53
5322,0.0,0.0,0.0,0.0,156,54
5323,0.0,0.0,0.0,0.0,156,55
5324,0.0,0.0,0.0,0.0,156,56
5325,0.0,0.0,0.0,0.0,156,57
5326,0.0,1.62,0.0,0.01,157,36
5327,0.0,1.83,0.0,0.0,157,37
5328,0.0,2.1,0.0,0.0,157,38
5329,0.0,2.24,0.0,0.0,157,39
5330,0.0,2.38,0.0,0.0,157,40
5331,0.0,2.49,0.0,0.0,157,41
5332,0.0,2.71,0.0,0.0,157,42
5333,0.0,2.76,0.01,0.0,157,43
5334,0.0,2.78,0.01,0.0,157,44
5335,0.0,3.07,0.01,0.0,157,45
5336,0.0,3.17,0.01,0.0,157,46
5337,0.0,3.45,0.01,0.0,157,47
5338,0.0,3.5,0.01,0.0,157,48
5339,0.0,3.47,0.02,0.0,157,49
5340,0.01,3.75,0.02,0.0,157,50
5341,0.01,3.42,0.02,0.0,157,51
5342,0.01,4.2,0.02,0.0,157,52
5343,0.01,4.63,0.08,0.0,157,53
5344,0.01,4.9,0.08,0.0,157,54
5345,0.01,6.18,0.07,0.0,157,55
5346,0.01,6.22,0.1,0.0,157,56
5347,0.01,6.0,0.11,0.0,157,57
5348,0.0,0.0,0.0,0.0,158,1
5349,0.0,0.0,0.0,0.0,158,2
5350,0.0,0.0,0.0,0.0,158,3
5351,0.0,0.0,0.0,0.0,158,4
5352,0.0,0.0,0.0,0.0,158,5
5353,0.0,0.0,0.0,0.0,158,6
5354,0.0,0.0,0.0,0.0,158,7
5355,0.0,0.0,0.0,0.0,158,8
5356,0.0,0.0,0.0,0.0,158,9
5357,0.0,0.0,0.0,0.0,158,10
5358,0.0,0.0,0.0,0.803,158,11
5359,0.0,0.0,0.0,0.872,158,12
5360,0.0,0.0,0.0,0.867,158,13
5361,0.0,0.0,0.0,1.211,158,14
5362,0.0,0.0,0.0,1.106,158,15
5363,0.0,0.0,0.0,1.024,158,16
5364,0.0,0.0,0.0,1.085,158,17
5365,0.0,0.0,0.0,0.265,158,18
5366,0.0,0.0,0.0,0.231,158,19
5367,0.0,0.0,0.0,0.017,158,20
5368,0.0,0.003,0.0,0.441,158,21
5369,0.001,0.003,0.0,0.553,158,22
5370,0.002,0.001,0.0,0.702,158,23
5371,0.016,0.002,0.0,0.835,158,24
5372,0.023,0.037,0.0,0.9,158,25
5373,0.06,0.09,0.0,0.67,158,26
5374,0.09,0.1,0.0,0.74,158,27
5375,0.15,0.12,0.0,0.73,158,28
5376,0.17,0.09,0.0,0.84,158,29
5377,0.24,0.1,0.0,0.92,158,30
5378,0.32,0.09,0.0,1.0,158,31
5379,0.44,0.08,0.0,1.3,158,32
5380,0.47,0.09,0.0,1.45,158,33
5381,0.64,0.11,0.0,1.57,158,34
5382,0.64,0.09,0.01,1.77,158,35
5383,0.83,0.14,0.01,1.99,158,36
5384,0.83,0.12,0.01,2.35,158,37
5385,0.95,0.11,0.02,2.9,158,38
5386,1.32,0.07,0.03,2.54,158,39
5387,1.87,0.09,0.03,3.31,158,40
5388,2.07,0.09,0.04,5.26,158,41
5389,2.73,0.11,0.04,5.17,158,42
5390,3.44,0.11,0.04,4.0,158,43
5391,4.26,0.1,0.04,5.13,158,44
5392,4.58,0.1,0.04,6.11,158,45
5393,3.99,0.1,0.06,7.04,158,46
5394,5.1,0.06,0.1,7.06,158,47
5395,4.98,0.1,0.19,7.2,158,48
5396,5.63,0.11,0.41,5.95,158,49
5397,5.8,0.11,0.73,5.01,158,50
5398,7.55,0.09,1.11,4.94,158,51
5399,8.17,0.1,1.6,4.91,158,52
5400,10.57,0.06,2.2,4.6,158,53
5401,10.55,0.07,3.71,4.58,158,54
5402,11.51,0.07,5.4,5.81,158,55
5403,15.28,0.05,8.57,8.85,158,56
5404,18.0,0.09,11.5,10.88,158,57
5405,20.52,0.07,17.34,9.85,158,58
5406,0.01,0.44,0.0,0.0,159,36
5407,0.01,0.36,0.0,0.0,159,37
5408,0.01,0.32,0.0,0.0,159,38
5409,0.0,0.32,0.0,0.0,159,39
5410,0.01,0.32,0.0,0.0,159,40
5411,0.02,0.34,0.0,0.0,159,41
5412,0.03,0.28,0.0,0.0,159,42
5413,0.04,0.39,0.0,0.0,159,43
5414,0.03,0.45,0.0,0.0,159,44
5415,0.03,0.4,0.0,0.0,159,45
5416,0.05,0.26,0.0,0.0,159,46
5417,0.05,0.37,0.0,0.0,159,47
5418,0.06,0.4,0.0,0.0,159,48
5419,0.05,0.46,0.0,0.0,159,49
5420,0.06,0.29,0.0,0.0,159,50
5421,0.06,0.34,0.01,0.0,159,51
5422,0.05,0.23,0.01,0.0,159,52
5423,0.05,0.36,0.03,0.0,159,53
5424,0.05,0.32,0.05,0.0,159,54
5425,0.06,0.36,0.12,0.0,159,55
5426,0.05,0.22,0.15,0.0,159,56
5427,0.06,0.22,0.18,0.0,159,57
5428,0.0,10.01878,0.0,1.348,160,1
5429,0.0,10.805433,0.0,1.359,160,2
5430,0.0,11.220857,0.0,1.134,160,3
5431,0.0,11.773282,0.0,1.295,160,4
5432,0.0,11.63628,0.0,1.327,160,5
5433,0.0,12.67042,0.0,1.273,160,6
5434,0.0,14.393986,0.0,1.256,160,7
5435,0.0,15.264607,0.0,1.257,160,8
5436,0.0,15.09667,0.0,1.243,160,9
5437,0.0,15.188889,0.0,2.0790577,160,10
5438,0.0,16.663637,0.0,2.1061628,160,11
5439,0.0,15.49899,0.0,2.054847,160,12
5440,0.0,14.720202,0.0,1.9780049,160,13
5441,0.0,15.6595955,0.0,2.0011628,160,14
5442,0.0,18.443434,0.0,1.8775839,160,15
5443,0.0,19.364647,0.0,1.9714787,160,16
5444,0.0,19.679798,0.0,1.938584,160,17
5445,0.0,18.30404,0.0,1.9683207,160,18
5446,0.0,19.751514,0.0,1.9863839,160,19
5447,0.0,20.376768,0.0,2.1384313,160,20
5448,0.0,19.707859,0.0,2.0102081,160,21
5449,0.0,22.097696,0.0,2.0830345,160,22
5450,0.0,21.928556,0.0,2.0779002,160,23
5451,0.0,22.962656,0.0,2.087283,160,24
5452,0.0,22.558859,0.0,2.578135,160,25
5453,0.0,23.185303,0.0,2.9529426,160,26
5454,0.0,22.894464,0.0,3.1218293,160,27
5455,0.000690909,21.092667,0.0,3.0693219,160,28
5456,0.000985859,23.492899,0.0,3.2180853,160,29
5457,0.001010101,25.83708,0.0,3.0746424,160,30
5458,0.001010101,27.534758,0.0,3.0245616,160,31
5459,0.008326263,26.18293,0.0,2.9514518,160,32
5460,0.013593556,23.258162,0.0,3.0464327,160,33
5461,0.022069696,25.319334,0.0,3.3079102,160,34
5462,0.03899293,22.919535,0.0,3.5562158,160,35
5463,0.12,24.19,0.0,3.23,160,36
5464,0.14,21.46,0.0,3.27,160,37
5465,0.15,24.62,0.0,3.2,160,38
5466,0.15,23.39,0.0,3.26,160,39
5467,0.36,26.97,0.0,3.19,160,40
5468,0.61,23.09,0.0,3.79,160,41
5469,0.62,23.34,0.0,4.01,160,42
5470,0.92,23.4,0.0,4.0499997,160,43
5471,1.05,22.12,0.0,4.7,160,44
5472,1.46,23.98,0.0,5.1600003,160,45
5473,1.62,24.48,0.0,6.12,160,46
5474,1.94,24.86,0.0,6.32,160,47
5475,2.06,22.67,0.0,6.64,160,48
5476,2.0,22.8,0.01,6.99,160,49
5477,2.19,24.07,0.02,7.66,160,50
5478,2.34,24.28,0.04,8.2,160,51
5479,2.32,25.68,0.06,8.09,160,52
5480,2.07,24.92,0.08,8.21,160,53
5481,2.05,25.99,0.1,8.11,160,54
5482,2.23,25.34,0.13,8.21,160,55
5483,2.28,24.03,0.16,8.26,160,56
5484,2.62,23.98,0.2,8.25,160,57
5485,0.0,0.21,0.0,0.22999999,161,36
5486,0.0,0.19,0.0,0.26999998,161,37
5487,0.0,0.3,0.0,0.39,161,38
5488,0.0,0.29,0.0,0.53,161,39
5489,0.0,0.32,0.0,0.7,161,40
5490,0.0,0.43,0.0,0.76,161,41
5491,0.0,0.31,0.0,0.84,161,42
5492,0.0,0.3,0.0,0.69,161,43
5493,0.0,0.53,0.0,0.73,161,44
5494,0.11,0.29,0.0,0.76,161,45
5495,0.16,0.5,0.0,0.68,161,46
5496,0.21,0.44,0.0,0.65999997,161,47
5497,0.33,0.41,0.01,0.91999996,161,48
5498,0.56,0.45,0.0,1.04,161,49
5499,0.85,0.39,0.0,1.04,161,50
5500,0.87,0.29,0.0,1.08,161,51
5501,0.73,0.42,0.0,1.23,161,52
5502,0.63,0.46,0.01,1.2,161,53
5503,0.8,0.41,0.02,1.25,161,54
5504,0.73,0.23,0.03,1.3199999,161,55
5505,0.55,0.57,0.03,1.27,161,56
5506,0.63,0.57,0.03,1.3,161,57
5507,0.0,0.0,0.0,0.0,162,36
5508,0.0,0.0,0.0,0.0,162,37
5509,0.0,0.0,0.0,0.0,162,38
5510,0.0,0.0,0.0,0.0,162,39
5511,0.0,0.0,0.0,0.0,162,40
5512,0.0,0.0,0.0,0.0,162,41
5513,0.0,0.0,0.0,0.0,162,42
5514,0.0,0.0,0.0,0.0,162,43
5515,0.0,0.0,0.0,0.0,162,44
5516,0.0,0.0,0.0,0.0,162,45
5517,0.0,0.0,0.0,0.0,162,46
5518,0.0,0.0,0.0,0.0,162,47
5519,0.0,0.0,0.01,0.0,162,48
5520,0.0,0.0,0.01,0.0,162,49
5521,0.0,0.0,0.01,0.0,162,50
5522,0.0,0.0,0.01,0.0,162,51
5523,0.0,0.0,0.01,0.0,162,52
5524,0.0,0.0,0.01,0.0,162,53
5525,0.0,0.0,0.05,0.0,162,54
5526,0.0,0.0,0.05,0.0,162,55
5527,0.0,0.0,0.05,0.0,162,56
5528,0.0,0.0,0.05,0.0,162,57
5529,0.0,5.69,0.0,0.01,163,36
5530,0.0,5.85,0.0,0.01,163,37
5531,0.0,8.15,0.0,0.01,163,38
5532,0.0,7.37,0.0,0.01,163,39
5533,0.0,8.03,0.0,0.02,163,40
5534,0.0,7.69,0.0,0.01,163,41
5535,0.0,6.2,0.0,0.01,163,42
5536,0.0,6.16,0.0,0.01,163,43
5537,0.0,5.66,0.0,0.01,163,44
5538,0.0,4.48,0.0,0.01,163,45
5539,0.0,6.31,0.0,0.02,163,46
5540,0.0,5.82,0.0,0.02,163,47
5541,0.0,5.6,0.02,0.02,163,48
5542,0.0,5.27,0.02,0.02,163,49
5543,0.0,5.29,0.02,0.02,163,50
5544,0.0,5.66,0.03,0.02,163,51
5545,0.0,8.07,0.03,0.02,163,52
5546,0.0,7.67,0.03,0.02,163,53
5547,0.0,7.69,0.03,0.02,163,54
5548,0.0,8.43,0.04,0.02,163,55
5549,0.0,7.69,0.04,0.02,163,56
5550,0.0,8.0,0.05,0.02,163,57
5551,0.0,0.0,0.0,0.0,164,36
5552,0.0,0.0,0.0,0.0,164,37
5553,0.0,0.0,0.0,0.0,164,38
5554,0.0,0.0,0.0,0.0,164,39
5555,0.0,0.0,0.0,0.0,164,40
5556,0.0,0.0,0.0,0.0,164,41
5557,0.0,0.0,0.0,0.0,164,42
5558,0.0,0.0,0.0,0.0,164,43
5559,0.0,0.0,0.0,0.0,164,44
5560,0.0,0.0,0.0,0.0,164,45
5561,0.0,0.0,0.0,0.0,164,46
5562,0.0,0.0,0.0,0.0,164,47
5563,0.0,0.0,0.0,0.0,164,48
5564,0.0,0.0,0.0,0.0,164,49
5565,0.0,0.0,0.0,0.0,164,50
5566,0.0,0.0,0.0,0.0,164,51
5567,0.0,0.0,0.0,0.0,164,52
5568,0.0,0.0,0.0,0.0,164,53
5569,0.0,0.0,0.0,0.0,164,54
5570,0.0,0.0,0.0,0.0,164,55
5571,0.0,0.0,0.0,0.0,164,56
5572,0.0,0.0,0.0,0.0,164,57
5573,0.0,205.50403,0.0,0.0,165,1
5574,0.0,225.00163,0.0,0.0,165,2
5575,0.0,226.82933,0.0,0.0,165,3
5576,0.0,258.71475,0.0,0.0,165,4
5577,0.0,283.53003,0.0,0.0,165,5
5578,0.0,312.43375,0.0,0.57093334,165,6
5579,0.0,328.92706,0.0,2.251386,165,7
5580,0.0,347.28278,0.0,2.2505975,165,8
5581,0.0,363.5008,0.0,2.3957705,165,9
5582,0.0,401.17343,0.0,2.518155,165,10
5583,0.0,417.6516,0.0,2.805168,165,11
5584,0.0,448.3687,0.0,3.2733002,165,12
5585,0.0,489.75986,0.0,3.6018486,165,13
5586,0.0,540.83716,0.0,3.984917,165,14
